,loss,accuracy,val_loss,val_accuracy
0,1.7780734300613403,0.3435242176055908,5.857996463775635,0.2868216931819916
1,0.9372943639755249,0.6780616641044617,1.9836674928665161,0.514799177646637
2,0.7197446227073669,0.7627312541007996,1.296473741531372,0.6737138628959656
3,0.5768170952796936,0.8045815229415894,0.8062326908111572,0.7695560455322266
4,0.5446870923042297,0.8233480453491211,0.7674564719200134,0.7857646346092224
5,0.43301519751548767,0.8544493317604065,0.7405869960784912,0.786821722984314
6,0.37732821702957153,0.874625563621521,1.2852208614349365,0.6832275986671448
7,0.3903597295284271,0.8777973651885986,2.1079962253570557,0.5831571817398071
8,0.2816108465194702,0.908898651599884,0.7641793489456177,0.8019732236862183
9,0.24596227705478668,0.9205286502838135,0.7174007296562195,0.8139534592628479
