,loss,accuracy,val_loss,val_accuracy
0,2.29404616355896,0.42810574173927307,1.6018377542495728,0.45137420296669006
1,1.1106035709381104,0.633832573890686,1.1415597200393677,0.6201550364494324
2,0.9025780558586121,0.7024669647216797,2.3908658027648926,0.5063424706459045
3,0.8634804487228394,0.7232599258422852,2.3145546913146973,0.4482029676437378
4,0.8122736215591431,0.7346255779266357,1.8260056972503662,0.5493305325508118
5,0.6496983170509338,0.7857268452644348,1.9080438613891602,0.5348837375640869
6,0.6493372917175293,0.7933920621871948,5.579411029815674,0.2529950737953186
7,0.6086607575416565,0.7990308403968811,1.06515371799469,0.7015503644943237
8,0.5249497890472412,0.8254625797271729,0.9963549375534058,0.7219873070716858
9,0.4909937381744385,0.8375330567359924,0.9653539657592773,0.731501042842865
