,loss,accuracy,val_loss,val_accuracy
0,2.6085457801818848,0.14449338614940643,2.262596368789673,0.15081043541431427
1,2.2515413761138916,0.14801761507987976,2.241251230239868,0.15081043541431427
2,2.2419040203094482,0.14801761507987976,2.2412359714508057,0.15081043541431427
3,2.2418973445892334,0.14801761507987976,2.2412359714508057,0.15081043541431427
4,2.241896867752075,0.14801761507987976,2.2412359714508057,0.15081043541431427
5,2.241896390914917,0.14801761507987976,2.2412359714508057,0.15081043541431427
6,2.2418971061706543,0.14801761507987976,2.2412359714508057,0.15081043541431427
7,2.2418971061706543,0.14801761507987976,2.2412359714508057,0.15081043541431427
8,2.2418975830078125,0.14801761507987976,2.2412359714508057,0.15081043541431427
9,2.241896629333496,0.14801761507987976,2.2412359714508057,0.15081043541431427
