,loss,accuracy,val_loss,val_accuracy
0,1.2119216918945312,0.6655506491661072,12.924153327941895,0.6289640665054321
1,0.6777867078781128,0.784140944480896,0.5979762077331543,0.8227624893188477
2,0.5911945700645447,0.8061674237251282,1177.554443359375,0.2184637039899826
3,0.49326571822166443,0.8382378816604614,102.4330825805664,0.5990133881568909
4,0.4270881116390228,0.8570044040679932,7.303560733795166,0.2935165464878082
5,0.4148632287979126,0.8595594763755798,0.6026692986488342,0.7988019585609436
6,0.2042926847934723,0.934449315071106,0.6420778632164001,0.8072586059570312
7,0.19035452604293823,0.9362114667892456,0.6352065801620483,0.810782253742218
8,0.18603375554084778,0.9406167268753052,0.6404065489768982,0.8104298710823059
9,0.1846259981393814,0.9389427304267883,0.6383333206176758,0.8100775480270386
