,loss,accuracy,val_loss,val_accuracy
0,1.549316644668579,0.5990308523178101,2.4890360832214355,0.5373502373695374
1,0.8170880079269409,0.7394713759422302,5.350846290588379,0.516560971736908
2,0.6747495532035828,0.7770925164222717,4.964979648590088,0.49365749955177307
3,0.6750654578208923,0.7970044016838074,3.243910074234009,0.5465116500854492
4,0.6052853465080261,0.8276652097702026,2.786726474761963,0.5884425640106201
5,0.40910929441452026,0.8788546323776245,1.3292605876922607,0.7170542478561401
6,0.23722714185714722,0.9257268905639648,1.7564016580581665,0.7128259539604187
7,0.2773716151714325,0.9236123561859131,2.6921186447143555,0.6099365949630737
8,0.1915498524904251,0.9392951726913452,1.2234444618225098,0.7191684246063232
9,0.17540709674358368,0.9433479905128479,1.204064965248108,0.7272727489471436
