,loss,accuracy,val_loss,val_accuracy
0,2.271055221557617,0.23259912431240082,11.320265769958496,0.270260751247406
1,1.8067023754119873,0.3847576975822449,3.3170690536499023,0.3393234610557556
2,1.3742519617080688,0.5094273090362549,6.123696327209473,0.5362931489944458
3,1.2160024642944336,0.5738325715065002,2.103739023208618,0.41296687722206116
4,1.06610906124115,0.6258149743080139,1.1057108640670776,0.6201550364494324
5,1.04975163936615,0.6416739821434021,548.927734375,0.09725158661603928
6,0.926798403263092,0.6866960525512695,1.0057555437088013,0.6701902747154236
7,0.8200343251228333,0.7252863645553589,273.62274169921875,0.4940098524093628
8,0.7743700742721558,0.742378830909729,2.0770814418792725,0.6042988300323486
9,0.7415438890457153,0.7515418529510498,1.2898173332214355,0.6751233339309692
