,loss,accuracy,val_loss,val_accuracy
0,2.958852529525757,0.14149779081344604,2.264057159423828,0.13883015513420105
1,2.2524750232696533,0.14907489717006683,2.242417812347412,0.13883015513420105
2,2.2427401542663574,0.14907489717006683,2.2424023151397705,0.13883015513420105
3,2.242732286453247,0.14907489717006683,2.2424023151397705,0.13883015513420105
4,2.2427327632904053,0.14907489717006683,2.2424023151397705,0.13883015513420105
5,2.2427332401275635,0.14907489717006683,2.2424023151397705,0.13883015513420105
6,2.2427334785461426,0.14907489717006683,2.2424023151397705,0.13883015513420105
7,2.2427313327789307,0.14907489717006683,2.2424023151397705,0.13883015513420105
8,2.2427332401275635,0.14907489717006683,2.2424023151397705,0.13883015513420105
9,2.242732286453247,0.14907489717006683,2.2424023151397705,0.13883015513420105
